"ppt","sess","block","cond","stimulus","failtrial","response","rkey","RT","score","cumulative_score","R"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1718,10,1940,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1812,10,1950,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",1433,-10,1940,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",773,10,1950,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",693,10,1960,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3332,10,1970,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1594,10,1980,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3512,10,1990,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3609,10,2000,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1334,10,2010,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2472,10,2020,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",923,10,2030,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2732,10,2040,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2295,10,2050,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",5063,10,2060,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4089,10,2070,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",868,10,2080,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2263,10,2090,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1156,10,2100,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2809,10,2110,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",5003,10,2120,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3512,10,2130,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4696,10,2140,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3206,10,2150,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2325,10,2160,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",3848,-10,2150,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1418,10,2160,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4012,10,2170,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",859,10,2180,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",885,10,2190,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",908,10,2200,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",744,10,2210,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",3571,-10,2200,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3929,10,2210,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",856,10,2220,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",919,10,2230,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3835,10,2240,"N"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",4811,10,2250,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",746,10,2260,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",5156,10,2270,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",806,10,2280,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2538,10,2290,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2310,10,2300,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",3156,10,2310,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3653,10,2320,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",903,10,2330,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2260,10,2340,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",868,10,2350,"N"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",2372,10,2360,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4394,10,2370,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",2218,10,2380,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4794,10,2390,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1176,10,2400,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3858,10,2410,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2566,10,2420,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2633,10,2430,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",797,10,2440,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4788,10,2450,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",709,10,2460,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",644,10,2470,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",6061,10,2480,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2613,10,2490,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1703,10,2500,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2410,10,2510,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1513,10,2520,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1063,10,2530,"C"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",2454,10,2540,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4843,10,2550,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2659,10,2560,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",5324,10,2570,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",4024,-10,2560,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",918,10,2570,"N"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",857,10,2580,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4730,10,2590,"N"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",6613,10,2600,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1093,10,2610,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",889,10,2620,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1703,10,2630,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1190,10,2640,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1433,10,2650,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1964,10,2660,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",844,10,2670,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1094,10,2680,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",5596,10,2690,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4923,10,2700,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2487,10,2710,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",6428,10,2720,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",2589,-10,2710,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",823,10,2720,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2924,10,2730,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4084,10,2740,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2684,10,2750,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3767,10,2760,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1864,10,2770,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2155,10,2780,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4123,10,2790,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3177,10,2800,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",908,10,2810,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1191,10,2820,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",716,10,2830,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1731,10,2840,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3543,10,2850,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",987,10,2860,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4886,10,2870,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1190,10,2880,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1925,10,2890,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4454,10,2900,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",776,10,2910,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1673,10,2920,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",5766,-10,2910,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",991,10,2920,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4410,10,2930,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",4684,-10,2920,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3128,10,2930,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2732,10,2940,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3483,10,2950,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",747,10,2960,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1028,10,2970,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3178,10,2980,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1195,10,2990,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2739,10,3000,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3398,10,3010,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2684,10,3020,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",863,10,3030,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1078,10,3040,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2492,10,3050,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",5415,10,3060,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4745,10,3070,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3292,10,3080,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",749,10,3090,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",892,10,3100,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2472,10,3110,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3579,10,3120,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3612,10,3130,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1030,10,3140,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4598,10,3150,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2324,10,3160,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3495,10,3170,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2763,10,3180,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",3415,10,3190,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1412,10,3200,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",918,10,3210,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2153,10,3220,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2426,10,3230,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1163,10,3240,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2006,10,3250,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3308,10,3260,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3254,10,3270,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",5364,-10,3260,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",840,10,3270,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2903,10,3280,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2043,10,3290,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2932,10,3300,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",854,10,3310,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3703,10,3320,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",4124,-10,3310,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3207,10,3320,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2236,10,3330,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",791,10,3340,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3052,10,3350,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2404,10,3360,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",903,10,3370,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",7331,10,3380,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3051,10,3390,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2694,10,3400,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2543,10,3410,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1048,10,3420,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3288,10,3430,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4148,10,3440,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3288,10,3450,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3849,10,3460,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1323,10,3470,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2741,10,3480,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1176,10,3490,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",936,10,3500,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2251,10,3510,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1963,10,3520,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1574,10,3530,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",650,10,3540,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4196,10,3550,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",820,10,3560,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",840,10,3570,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2009,10,3580,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1323,10,3590,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4284,10,3600,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3318,10,3610,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",5430,10,3620,"N"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",4953,10,3630,"C"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",5757,10,3640,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",2264,-10,3630,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",3639,-10,3620,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",837,10,3630,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",4424,10,3640,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2378,10,3650,"N"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",4916,10,3660,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2452,10,3670,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3207,10,3680,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1258,10,3690,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1912,10,3700,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2550,10,3710,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1654,10,3720,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3452,10,3730,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1468,10,3740,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1354,10,3750,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2058,10,3760,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",4247,10,3770,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3495,10,3780,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2540,10,3790,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",3223,-10,3780,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",4490,10,3790,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1204,10,3800,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1235,10,3810,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1737,10,3820,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",4778,10,3830,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",923,10,3840,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1628,10,3850,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3510,10,3860,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1164,10,3870,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1163,10,3880,"N"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",653,10,3890,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1708,10,3900,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",843,10,3910,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1097,10,3920,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1543,10,3930,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3637,10,3940,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2676,10,3950,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1500,10,3960,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",5303,-10,3950,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1176,10,3960,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",585,10,3970,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2012,10,3980,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2005,10,3990,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1130,10,4000,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2376,10,4010,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1163,10,4020,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3783,10,4030,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1529,10,4040,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2152,10,4050,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1940,10,4060,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1931,10,4070,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2633,10,4080,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1994,10,4090,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1880,10,4100,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3963,10,4110,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2971,10,4120,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2883,10,4130,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2227,10,4140,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3172,10,4150,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1530,10,4160,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2230,10,4170,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",908,10,4180,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2364,10,4190,"N"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",1263,10,4200,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2312,10,4210,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3645,10,4220,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",5459,10,4230,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",3725,-10,4220,"C"
"18","1","1","AUTO","n",TRUE,"HIT_NON_CONFLICT","F",711,10,4230,"N"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",4154,-10,4220,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",944,10,4230,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",873,10,4240,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",1028,10,4250,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",756,10,4260,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2427,10,4270,"C"
"18","1","1","AUTO","n",FALSE,"FALSE_ALARM_CONFLICT","J",4390,-10,4260,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",914,10,4270,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",2236,10,4280,"C"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",772,10,4290,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3015,10,4300,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3610,10,4310,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1012,10,4320,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",869,10,4330,"N"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1752,10,4340,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",1098,10,4350,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3286,10,4360,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2696,10,4370,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3803,10,4380,"N"
"18","1","1","AUTO","c",TRUE,"HIT_CONFLICT_ONTIME","J",3189,10,4390,"C"
"18","1","1","AUTO","c",FALSE,"HIT_CONFLICT_ONTIME","J",3963,10,4400,"C"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",3140,10,4410,"N"
"18","1","1","AUTO","n",FALSE,"HIT_NON_CONFLICT","F",2476,10,4420,"N"
